Mmul_8.0.1-ENSMMUG00000016838@ENSMMUT00000023667-intron_35(39)	UMD3.1-ENSBTAG00000040477@ENSBTAT00000010688-intron_36(40),CanFam3.1-ENSCAFG00000019545@ENSCAFT00000031086-intron_33(37),Galgal5-ENSGALG00000000747@ENSGALT00000059482-intron_28(32),GRCh38-ENSG00000116254@ENST00000262450-intron_36(40),GRCm38-ENSMUSG00000005045@ENSMUST00000030775-intron_36(40),Pan_tro_3.0-ENSPTRG00000000075@ENSPTRT00000081513-intron_36(40),Rnor_6.0-ENSRNOG00000011268@ENSRNOT00000024732-intron_36(40),JGI_4.2-ENSXETG00000002904@ENSXETT00000006377-intron_49(52)
Mmul_8.0.1-ENSMMUG00000016838@ENSMMUT00000023667-intron_35(39)	UMD3.1-ENSBTAG00000040477@ENSBTAT00000010688-intron_36(40),CanFam3.1-ENSCAFG00000019545@ENSCAFT00000031086-intron_33(37),GRCz11-ENSDARG00000105083@ENSDART00000166969-intron_35(40),GRCh38-ENSG00000116254@ENST00000262450-intron_36(40),GRCm38-ENSMUSG00000005045@ENSMUST00000030775-intron_36(40),Pan_tro_3.0-ENSPTRG00000000075@ENSPTRT00000081513-intron_36(40),Rnor_6.0-ENSRNOG00000011268@ENSRNOT00000024732-intron_36(40),FUGU5-ENSTRUG00000007623@ENSTRUT00000018981-intron_30(34),JGI_4.2-ENSXETG00000002904@ENSXETT00000006377-intron_49(52)
Mmul_8.0.1-ENSMMUG00000014952@ENSMMUT00000045905-intron_7(39)	UMD3.1-ENSBTAG00000004987@ENSBTAT00000006566-intron_7(38),CanFam3.1-ENSCAFG00000017362@ENSCAFT00000027524-intron_7(39),GRCh38-ENSG00000143552@ENST00000368559-intron_7(39),monDom5-ENSMODG00000017277@ENSMODT00000021941-intron_7(39),GRCm38-ENSMUSG00000027939@ENSMUST00000029548-intron_7(39),Pan_tro_3.0-ENSPTRG00000001372@ENSPTRT00000043950-intron_7(39),Rnor_6.0-ENSRNOG00000055790@ENSRNOT00000087063-intron_7(39)
Mmul_8.0.1-ENSMMUG00000017414@ENSMMUT00000024498-intron_1(43)	UMD3.1-ENSBTAG00000047491@ENSBTAT00000065568-intron_1(44),CanFam3.1-ENSCAFG00000010884@ENSCAFT00000017400-intron_1(43),Galgal5-ENSGALG00000037744@ENSGALT00000048794-intron_2(44),GRCh38-ENSG00000081248@ENST00000362061-intron_1(43),monDom5-ENSMODG00000000170@ENSMODT00000037493-intron_1(43),GRCm38-ENSMUSG00000026407@ENSMUST00000112064-intron_1(43),Pan_tro_3.0-ENSPTRG00000001827@ENSPTRT00000078380-intron_1(43),Rnor_6.0-ENSRNOG00000046231@ENSRNOT00000074366-intron_1(44),TETRAODON8-ENSTNIG00000015082@ENSTNIT00000018360-intron_1(40)
Mmul_8.0.1-ENSMMUG00000017414@ENSMMUT00000024498-intron_1(43)	CanFam3.1-ENSCAFG00000010884@ENSCAFT00000017400-intron_1(43),GRCz11-ENSDARG00000042552@ENSDART00000062406-intron_1(44),GRCh38-ENSG00000081248@ENST00000362061-intron_1(43),monDom5-ENSMODG00000000170@ENSMODT00000037493-intron_1(43),GRCm38-ENSMUSG00000026407@ENSMUST00000112064-intron_1(43),Pan_tro_3.0-ENSPTRG00000001827@ENSPTRT00000078380-intron_1(43),Rnor_6.0-ENSRNOG00000046231@ENSRNOT00000074366-intron_1(44)
Mmul_8.0.1-ENSMMUG00000017414@ENSMMUT00000024498-intron_1(43)	BDGP6-FBgn0001991@FBtr0090004-intron_3(31)
Mmul_8.0.1-ENSMMUG00000017414@ENSMMUT00000024498-intron_13(43)	UMD3.1-ENSBTAG00000047491@ENSBTAT00000065568-intron_13(44),CanFam3.1-ENSCAFG00000010884@ENSCAFT00000017400-intron_13(43),Galgal5-ENSGALG00000037744@ENSGALT00000048794-intron_14(44),GRCh38-ENSG00000081248@ENST00000362061-intron_13(43),monDom5-ENSMODG00000000170@ENSMODT00000037493-intron_13(43),GRCm38-ENSMUSG00000026407@ENSMUST00000112064-intron_13(43),Pan_tro_3.0-ENSPTRG00000001827@ENSPTRT00000078380-intron_13(43),Rnor_6.0-ENSRNOG00000046231@ENSRNOT00000074366-intron_13(44),TETRAODON8-ENSTNIG00000015082@ENSTNIT00000018360-intron_13(40)
Mmul_8.0.1-ENSMMUG00000017414@ENSMMUT00000024498-intron_13(43)	CanFam3.1-ENSCAFG00000010884@ENSCAFT00000017400-intron_13(43),GRCz11-ENSDARG00000042552@ENSDART00000062406-intron_13(44),GRCh38-ENSG00000081248@ENST00000362061-intron_13(43),monDom5-ENSMODG00000000170@ENSMODT00000037493-intron_13(43),GRCm38-ENSMUSG00000026407@ENSMUST00000112064-intron_13(43),Pan_tro_3.0-ENSPTRG00000001827@ENSPTRT00000078380-intron_13(43),Rnor_6.0-ENSRNOG00000046231@ENSRNOT00000074366-intron_13(44)
Mmul_8.0.1-ENSMMUG00000014075@ENSMMUT00000019759-intron_30(36)	Galgal5-ENSGALG00000001288@ENSGALT00000040398-intron_31(38),GRCh38-ENSG00000142609@ENST00000493964-intron_30(36),GRCm38-ENSMUSG00000078490@ENSMUST00000151083-intron_30(36),Pan_tro_3.0-ENSPTRG00000044755@ENSPTRT00000077111-intron_30(37)
Mmul_8.0.1-ENSMMUG00000021820@ENSMMUT00000030705-intron_22(22)	UMD3.1-ENSBTAG00000000837@ENSBTAT00000001113-intron_22(22),WBcel235-WBGene00004049@Y71F9AL.18a-intron_9(9),CanFam3.1-ENSCAFG00000016089@ENSCAFT00000025541-intron_24(24),GRCz11-ENSDARG00000019529@ENSDART00000017269-intron_22(22),Galgal5-ENSGALG00000009228@ENSGALT00000038829-intron_24(24),GRCh38-ENSG00000143799@ENST00000366794-intron_22(22),monDom5-ENSMODG00000006076@ENSMODT00000007685-intron_22(22),GRCm38-ENSMUSG00000026496@ENSMUST00000027777-intron_22(22),Pan_tro_3.0-ENSPTRG00000002049@ENSPTRT00000003747-intron_22(22),Rnor_6.0-ENSRNOG00000003084@ENSRNOT00000004232-intron_22(22),TETRAODON8-ENSTNIG00000016384@ENSTNIT00000019711-intron_22(22),JGI_4.2-ENSXETG00000022610@ENSXETT00000048934-intron_22(22)
Mmul_8.0.1-ENSMMUG00000023277@ENSMMUT00000069187-intron_21(23)	BDGP6-FBgn0023508@FBtr0070317-intron_7(8),GRCm38-ENSMUSG00000028894@ENSMUST00000094782-intron_20(22),Rnor_6.0-ENSRNOG00000048506@ENSRNOT00000067762-intron_20(22)
Mmul_8.0.1-ENSMMUG00000023277@ENSMMUT00000069187-intron_21(23)	CanFam3.1-ENSCAFG00000003236@ENSCAFT00000005195-intron_15(17),GRCz11-ENSDARG00000103683@ENSDART00000166241-intron_20(22),Galgal5-ENSGALG00000001606@ENSGALT00000002444-intron_17(19),monDom5-ENSMODG00000017736@ENSMODT00000031070-intron_24(26),GRCm38-ENSMUSG00000028894@ENSMUST00000094782-intron_20(22),Rnor_6.0-ENSRNOG00000048506@ENSRNOT00000067762-intron_20(22),FUGU5-ENSTRUG00000004677@ENSTRUT00000011159-intron_17(19)
Mmul_8.0.1-ENSMMUG00000023277@ENSMMUT00000069187-intron_21(23)	GRCz11-ENSDARG00000103683@ENSDART00000166241-intron_20(22),monDom5-ENSMODG00000017736@ENSMODT00000031070-intron_24(26),GRCm38-ENSMUSG00000028894@ENSMUST00000094782-intron_20(22),FUGU5-ENSTRUG00000004677@ENSTRUT00000011159-intron_17(19),JGI_4.2-ENSXETG00000014435@ENSXETT00000031592-intron_13(15)
Mmul_8.0.1-ENSMMUG00000016582@ENSMMUT00000044650-intron_1(23)	UMD3.1-ENSBTAG00000014793@ENSBTAT00000019683-intron_1(24),CanFam3.1-ENSCAFG00000015151@ENSCAFT00000024057-intron_1(23),GRCm38-ENSMUSG00000041406@ENSMUST00000097493-intron_1(24),Rnor_6.0-ENSRNOG00000059276@ENSRNOT00000087487-intron_1(23)
Mmul_8.0.1-ENSMMUG00000009024@ENSMMUT00000078614-intron_22(22)	GRCm38-ENSMUSG00000028089@ENSMUST00000029730-intron_22(22),Rnor_6.0-ENSRNOG00000017669@ENSRNOT00000043937-intron_24(24)
Mmul_8.0.1-ENSMMUG00000009024@ENSMMUT00000078614-intron_22(22)	GRCz11-ENSDARG00000015471@ENSDART00000020505-intron_22(24)
Mmul_8.0.1-ENSMMUG00000011800@ENSMMUT00000047056-intron_3(20)	UMD3.1-ENSBTAG00000013961@ENSBTAT00000033324-intron_3(19),CanFam3.1-ENSCAFG00000018906@ENSCAFT00000030014-intron_2(18),Galgal5-ENSGALG00000010869@ENSGALT00000038040-intron_3(19),GRCh38-ENSG00000162601@ENST00000472487-intron_3(19),monDom5-ENSMODG00000003341@ENSMODT00000004172-intron_3(19),GRCm38-ENSMUSG00000062627@ENSMUST00000075872-intron_3(19),Pan_tro_3.0-ENSPTRG00000000796@ENSPTRT00000083887-intron_3(19),Rnor_6.0-ENSRNOG00000026299@ENSRNOT00000039554-intron_3(19)
Mmul_8.0.1-ENSMMUG00000007829@ENSMMUT00000066113-intron_4(22)	UMD3.1-ENSBTAG00000020700@ENSBTAT00000027587-intron_5(22),CanFam3.1-ENSCAFG00000016542@ENSCAFT00000026203-intron_5(22),GRCz11-ENSDARG00000032577@ENSDART00000047134-intron_5(22),Galgal5-ENSGALG00000004590@ENSGALT00000007303-intron_5(22),GRCh38-ENSG00000011021@ENST00000376496-intron_5(21),monDom5-ENSMODG00000010962@ENSMODT00000013971-intron_5(22),GRCm38-ENSMUSG00000029016@ENSMUST00000137724-intron_5(22),Pan_tro_3.0-ENSPTRG00000000154@ENSPTRT00000000345-intron_5(21),Rnor_6.0-ENSRNOG00000008345@ENSRNOT00000011287-intron_5(22)
Mmul_8.0.1-ENSMMUG00000000637@ENSMMUT00000046960-intron_6(25)	UMD3.1-ENSBTAG00000011091@ENSBTAT00000030846-intron_7(25),CanFam3.1-ENSCAFG00000018570@ENSCAFT00000029482-intron_6(24),GRCh38-ENSG00000118473@ENST00000237247-intron_6(25),monDom5-ENSMODG00000001029@ENSMODT00000001250-intron_8(26),GRCm38-ENSMUSG00000028524@ENSMUST00000106882-intron_6(24),Pan_tro_3.0-ENSPTRG00000000832@ENSPTRT00000059123-intron_6(25),Rnor_6.0-ENSRNOG00000006357@ENSRNOT00000064567-intron_5(23),JGI_4.2-ENSXETG00000020369@ENSXETT00000054458-intron_5(22)
Mmul_8.0.1-ENSMMUG00000010081@ENSMMUT00000014075-intron_15(18)	UMD3.1-ENSBTAG00000017727@ENSBTAT00000023574-intron_16(19),GRCz11-ENSDARG00000006862@ENSDART00000026800-intron_16(19),Galgal5-ENSGALG00000021047@ENSGALT00000011640-intron_16(19),monDom5-ENSMODG00000003544@ENSMODT00000004427-intron_16(19),Rnor_6.0-ENSRNOG00000002544@ENSRNOT00000085135-intron_16(19),FUGU5-ENSTRUG00000005998@ENSTRUT00000014661-intron_16(18),TETRAODON8-ENSTNIG00000005488@ENSTNIT00000008349-intron_7(10),JGI_4.2-ENSXETG00000004733@ENSXETT00000010255-intron_16(19)
Mmul_8.0.1-ENSMMUG00000010081@ENSMMUT00000014075-intron_15(18)	Amel_4.5-GB55967@GB55967-RA-intron_12(15),UMD3.1-ENSBTAG00000017727@ENSBTAT00000023574-intron_16(19),CanFam3.1-ENSCAFG00000015067@ENSCAFT00000023932-intron_16(19),Galgal5-ENSGALG00000021047@ENSGALT00000011640-intron_16(19),GRCh38-ENSG00000075945@ENST00000361580-intron_16(19),monDom5-ENSMODG00000003544@ENSMODT00000004427-intron_16(19),GRCm38-ENSMUSG00000026585@ENSMUST00000027877-intron_16(19),Pan_tro_3.0-ENSPTRG00000001666@ENSPTRT00000003021-intron_16(19),Rnor_6.0-ENSRNOG00000002544@ENSRNOT00000085135-intron_16(19),FUGU5-ENSTRUG00000005998@ENSTRUT00000014661-intron_16(18),TETRAODON8-ENSTNIG00000005488@ENSTNIT00000008349-intron_7(10),JGI_4.2-ENSXETG00000004733@ENSXETT00000010255-intron_16(19)
Mmul_8.0.1-ENSMMUG00000011142@ENSMMUT00000079059-intron_15(19)	UMD3.1-ENSBTAG00000012778@ENSBTAT00000047532-intron_16(20),CanFam3.1-ENSCAFG00000016416@ENSCAFT00000026024-intron_15(19),Galgal5-ENSGALG00000009360@ENSGALT00000074110-intron_16(20),GRCh38-ENSG00000162909@ENST00000295006-intron_16(20),monDom5-ENSMODG00000005094@ENSMODT00000006402-intron_16(20),GRCm38-ENSMUSG00000026509@ENSMUST00000068505-intron_16(20),Pan_tro_3.0-ENSPTRG00000002016@ENSPTRT00000079919-intron_15(18),Rnor_6.0-ENSRNOG00000034015@ENSRNOT00000045326-intron_16(20)
Mmul_8.0.1-ENSMMUG00000011142@ENSMMUT00000079059-intron_15(19)	UMD3.1-ENSBTAG00000012778@ENSBTAT00000047532-intron_16(20),CanFam3.1-ENSCAFG00000016416@ENSCAFT00000026024-intron_15(19),GRCz11-ENSDARG00000034211@ENSDART00000044085-intron_16(20),Galgal5-ENSGALG00000009360@ENSGALT00000074110-intron_16(20),GRCh38-ENSG00000162909@ENST00000295006-intron_16(20),GRCm38-ENSMUSG00000026509@ENSMUST00000068505-intron_16(20),Pan_tro_3.0-ENSPTRG00000002016@ENSPTRT00000079919-intron_15(18)
Mmul_8.0.1-ENSMMUG00000011142@ENSMMUT00000079059-intron_15(19)	UMD3.1-ENSBTAG00000012778@ENSBTAT00000047532-intron_16(20),GRCh38-ENSG00000162909@ENST00000295006-intron_16(20),monDom5-ENSMODG00000005094@ENSMODT00000006402-intron_16(20),GRCm38-ENSMUSG00000026509@ENSMUST00000068505-intron_16(20),Pan_tro_3.0-ENSPTRG00000002016@ENSPTRT00000079919-intron_15(18),Rnor_6.0-ENSRNOG00000034015@ENSRNOT00000045326-intron_16(20),FUGU5-ENSTRUG00000007432@ENSTRUT00000018452-intron_16(20),TETRAODON8-ENSTNIG00000016630@ENSTNIT00000000785-intron_16(20)
Mmul_8.0.1-ENSMMUG00000011142@ENSMMUT00000079059-intron_15(19)	UMD3.1-ENSBTAG00000012778@ENSBTAT00000047532-intron_16(20),GRCz11-ENSDARG00000034211@ENSDART00000044085-intron_16(20),GRCh38-ENSG00000162909@ENST00000295006-intron_16(20),GRCm38-ENSMUSG00000026509@ENSMUST00000068505-intron_16(20),Pan_tro_3.0-ENSPTRG00000002016@ENSPTRT00000079919-intron_15(18),FUGU5-ENSTRUG00000007432@ENSTRUT00000018452-intron_16(20),TETRAODON8-ENSTNIG00000016630@ENSTNIT00000000785-intron_16(20)
Mmul_8.0.1-ENSMMUG00000042038@ENSMMUT00000068486-intron_15(19)	UMD3.1-ENSBTAG00000003600@ENSBTAT00000011676-intron_17(21),CanFam3.1-ENSCAFG00000016432@ENSCAFT00000026053-intron_17(21),GRCh38-ENSG00000203697@ENST00000366872-intron_16(20),monDom5-ENSMODG00000005003@ENSMODT00000006284-intron_14(18),GRCm38-ENSMUSG00000038599@ENSMUST00000048941-intron_16(20),Pan_tro_3.0-ENSPTRG00000043346@ENSPTRT00000099402-intron_16(20),Rnor_6.0-ENSRNOG00000003468@ENSRNOT00000067005-intron_16(20)
Mmul_8.0.1-ENSMMUG00000005882@ENSMMUT00000008234-intron_15(19)	CanFam3.1-ENSCAFG00000012047@ENSCAFT00000019139-intron_15(19),GRCz11-ENSDARG00000012341@ENSDART00000007732-intron_15(19),GRCh38-ENSG00000135773@ENST00000271971-intron_15(19),monDom5-ENSMODG00000009241@ENSMODT00000011757-intron_15(19),GRCm38-ENSMUSG00000031981@ENSMUST00000093033-intron_15(19),Pan_tro_3.0-ENSPTRG00000002097@ENSPTRT00000003836-intron_15(19),Rnor_6.0-ENSRNOG00000018480@ENSRNOT00000025357-intron_15(19),FUGU5-ENSTRUG00000002630@ENSTRUT00000006164-intron_15(19),JGI_4.2-ENSXETG00000023310@ENSXETT00000060247-intron_16(20)
Mmul_8.0.1-ENSMMUG00000005882@ENSMMUT00000008234-intron_15(19)	CanFam3.1-ENSCAFG00000012047@ENSCAFT00000019139-intron_15(19),GRCz11-ENSDARG00000012341@ENSDART00000007732-intron_15(19),GRCh38-ENSG00000135773@ENST00000271971-intron_15(19),monDom5-ENSMODG00000009241@ENSMODT00000011757-intron_15(19),GRCm38-ENSMUSG00000031981@ENSMUST00000093033-intron_15(19),Pan_tro_3.0-ENSPTRG00000002097@ENSPTRT00000003836-intron_15(19),Rnor_6.0-ENSRNOG00000018480@ENSRNOT00000025357-intron_15(19),FUGU5-ENSTRUG00000002630@ENSTRUT00000006164-intron_15(19),TETRAODON8-ENSTNIG00000006302@ENSTNIT00000009233-intron_15(19)
Mmul_8.0.1-ENSMMUG00000000665@ENSMMUT00000000959-intron_3(10)	UMD3.1-ENSBTAG00000038500@ENSBTAT00000052710-intron_3(10),GRCh38-ENSG00000213512@ENST00000294671-intron_3(9),Pan_tro_3.0-ENSPTRG00000034354@ENSPTRT00000067054-intron_3(10)
Mmul_8.0.1-ENSMMUG00000000665@ENSMMUT00000000959-intron_3(10)	Rnor_6.0-ENSRNOG00000028768@ENSRNOT00000022648-intron_3(9)
Mmul_8.0.1-ENSMMUG00000020157@ENSMMUT00000028362-intron_3(11)	UMD3.1-ENSBTAG00000038576@ENSBTAT00000053287-intron_3(9),CanFam3.1-ENSCAFG00000020200@ENSCAFT00000032173-intron_3(9),GRCh38-ENSG00000183347@ENST00000370456-intron_3(9),monDom5-ENSMODG00000012097@ENSMODT00000015436-intron_3(9),Pan_tro_3.0-ENSPTRG00000000940@ENSPTRT00000001776-intron_3(9)
Mmul_8.0.1-ENSMMUG00000020157@ENSMMUT00000028362-intron_3(11)	GRCh38-ENSG00000183347@ENST00000370456-intron_3(9),GRCm38-ENSMUSG00000079362@ENSMUST00000050011-intron_3(9),Pan_tro_3.0-ENSPTRG00000000940@ENSPTRT00000001776-intron_3(9)
Mmul_8.0.1-ENSMMUG00000000662@ENSMMUT00000000957-intron_3(9)	Galgal5-ENSGALG00000000720@ENSGALT00000001016-intron_9(14),Rnor_6.0-ENSRNOG00000023943@ENSRNOT00000045855-intron_3(9),JGI_4.2-ENSXETG00000015094@ENSXETT00000033044-intron_3(9)
Mmul_8.0.1-ENSMMUG00000000662@ENSMMUT00000000957-intron_3(9)	Galgal5-ENSGALG00000000720@ENSGALT00000001016-intron_9(14),Pan_tro_3.0-ENSPTRG00000000937@ENSPTRT00000001770-intron_3(9)
Mmul_8.0.1-ENSMMUG00000000662@ENSMMUT00000000957-intron_3(9)	GRCh38-ENSG00000162645@ENST00000370466-intron_3(9),GRCm38-ENSMUSG00000028270@ENSMUST00000165774-intron_3(9),Pan_tro_3.0-ENSPTRG00000000937@ENSPTRT00000001770-intron_3(9)
Mmul_8.0.1-ENSMMUG00000000662@ENSMMUT00000000957-intron_3(9)	CanFam3.1-ENSCAFG00000020204@ENSCAFT00000032180-intron_3(9),monDom5-ENSMODG00000012376@ENSMODT00000015587-intron_4(10),Rnor_6.0-ENSRNOG00000023943@ENSRNOT00000045855-intron_3(9),JGI_4.2-ENSXETG00000015094@ENSXETT00000033044-intron_3(9)
Mmul_8.0.1-ENSMMUG00000000662@ENSMMUT00000000957-intron_3(9)	UMD3.1-ENSBTAG00000017670@ENSBTAT00000023500-intron_3(9),CanFam3.1-ENSCAFG00000020204@ENSCAFT00000032180-intron_3(9),monDom5-ENSMODG00000012376@ENSMODT00000015587-intron_4(10),Rnor_6.0-ENSRNOG00000023943@ENSRNOT00000045855-intron_3(9)
Mmul_8.0.1-ENSMMUG00000008426@ENSMMUT00000069228-intron_4(16)	UMD3.1-ENSBTAG00000013735@ENSBTAT00000018249-intron_4(15),CanFam3.1-ENSCAFG00000011291@ENSCAFT00000017948-intron_3(17),GRCh38-ENSG00000284770@ENST00000543662-intron_4(16),monDom5-ENSMODG00000008312@ENSMODT00000010527-intron_4(15),GRCm38-ENSMUSG00000039233@ENSMUST00000039894-intron_4(15),Pan_tro_3.0-ENSPTRG00000002131@ENSPTRT00000075749-intron_5(16),Rnor_6.0-ENSRNOG00000029667@ENSRNOT00000079433-intron_5(16),JGI_4.2-ENSXETG00000013067@ENSXETT00000028622-intron_3(14)
Mmul_8.0.1-ENSMMUG00000023784@ENSMMUT00000033470-intron_8(13)	UMD3.1-ENSBTAG00000012355@ENSBTAT00000016395-intron_8(13),CanFam3.1-ENSCAFG00000004792@ENSCAFT00000036543-intron_8(13),GRCz11-ENSDARG00000060929@ENSDART00000134651-intron_8(13),Galgal5-ENSGALG00000010109@ENSGALT00000033170-intron_8(13),GRCh38-ENSG00000187147@ENST00000355387-intron_8(13),monDom5-ENSMODG00000002685@ENSMODT00000003325-intron_9(15),GRCm38-ENSMUSG00000028677@ENSMUST00000030439-intron_8(13),Pan_tro_3.0-ENSPTRG00000000656@ENSPTRT00000085322-intron_8(13),Rnor_6.0-ENSRNOG00000019236@ENSRNOT00000026201-intron_7(12),JGI_4.2-ENSXETG00000001054@ENSXETT00000065636-intron_9(14)
